feature,missing_value,unique_value,matrix_correlation,shapley_value,xgboost,random_forest
tpay_as_payer_new_dev_app_distinct_users_7d,0.9029708019890348,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_app_amt_90d,0.9059033533086829,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_app_qty_90d,0.9059033533086829,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_qty_90d,0.9066683666964171,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_amt_90d,0.9066683666964171,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_app_amt_30d,0.9067958689277063,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_app_qty_30d,0.9067958689277063,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_avg_amt_7d,0.9069233711589952,not_unique,0.0,0.0,0.0,8.057662244092334e-06
tpay_new_dev_app_qty_7d,0.9069233711589952,not_unique,0.0,0.0,0.0,7.96299015635833e-06
tpay_new_dev_app_distinct_users_7d,0.9069233711589952,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_max_amt_7d,0.9069233711589952,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_amt_7d,0.9069233711589952,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_ratio_over_total_7d,0.9069233711589952,not_unique,0.0,0.0,0.0,0.0
tpay_all_regular_app_distinct_users_90d,0.9089634068596201,not_unique,,0.0,0.0,0.0
tpay_all_regular_app_amt_90d,0.9089634068596201,not_unique,,0.0,0.0,0.0
tpay_all_regular_app_qty_90d,0.9089634068596201,not_unique,,0.0,0.0,0.0
tpay_accmoney_transfer_app_amt_90d,0.9111309447915339,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_app_distinct_users_90d,0.9111309447915339,not_unique,,0.0,0.0,0.0
tpay_accmoney_transfer_app_qty_90d,0.9111309447915339,not_unique,,0.0,0.0,0.0
crosses_qty_1h_od_fraud_confirmed_user_count,0.9112584470228229,not_unique,0.0,0.0,0.7170085906982422,0.0
tpay_as_payer_accmoney_regular_canc_qty_7d,0.9139359938798929,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_canc_amt_7d,0.9139359938798929,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_distinct_users_30d,0.9148285094989163,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_qty_30d,0.9148285094989163,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_amt_30d,0.9148285094989163,not_unique,,0.0,0.0,0.0
tpay_dcard_accfund_canc_amt_30d,0.9153385184240724,not_unique,0.0,0.0,0.0,0.0
tpay_dcard_accfund_canc_qty_30d,0.9153385184240724,not_unique,,0.0,0.0,0.0
tpay_all_transfer_amt_30d,0.9166135407369629,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_qty_30d,0.9166135407369629,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_amt_90d,0.9192910875940329,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_distinct_users_90d,0.9192910875940329,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_qty_90d,0.9192910875940329,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_app_qty_30d,0.9203111054443452,not_unique,0.0,0.0,2.6564903259277344,0.0
tpay_as_payer_accmoney_transfer_app_amt_30d,0.9203111054443452,not_unique,0.0,0.0,0.0,0.0
growth_rate_1h_od_30d,0.9219686344511029,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_rej_hr_qty_7d,0.9232436567639933,not_unique,0.0,0.0013033799,25.101457595825195,3.9916908047066494e-06
tpay_new_dev_rej_hr_amt_7d,0.9232436567639933,not_unique,0.0,0.0,78.40155029296875,0.00022329978700247802
tpay_new_dev_rej_hr_distinct_users_7d,0.9232436567639933,not_unique,0.0,0.0,0.0,7.0642682046143764e-06
tpay_all_transfer_app_distinct_users_30d,0.9265587147775086,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_app_qty_30d,0.9265587147775086,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_app_amt_30d,0.9265587147775086,not_unique,0.0,0.0,0.0,0.0
growth_rate_1h_ht_7d,0.9274512303965319,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_y_app_qty_30d,0.9278337370903991,not_unique,0.0,0.0,0.0,1.6420019170123756e-05
tpay_fp_user_y_app_distinct_users_30d,0.9278337370903991,not_unique,,0.0,0.0,0.0
tpay_fp_user_y_app_amt_30d,0.9278337370903991,not_unique,,0.0,0.0,0.0
tpay_off_app_max_amt_7d,0.9280887415529772,not_unique,0.0,0.0,1.1418228149414062,0.0
tpay_off_app_distinct_users_7d,0.9280887415529772,not_unique,0.0,0.0,0.0,2.2561454283458524e-05
tpay_off_ratio_over_total_7d,0.9280887415529772,not_unique,0.0,0.0,0.0,1.4138191697339042e-05
tpay_off_app_qty_7d,0.9280887415529772,not_unique,0.0,0.0,0.0,0.0
tpay_off_app_amt_7d,0.9280887415529772,not_unique,0.0,0.0,0.0,0.0
tpay_all_regular_qty_30d,0.9289812571720005,not_unique,0.0,0.0,0.0,0.0
tpay_all_regular_amt_30d,0.9289812571720005,not_unique,0.0,0.0,0.0,0.0
tpay_api_ratio_over_total_7d,0.9296187683284457,not_unique,0.0,0.0,0.0,8.192256696430236e-06
tpay_api_app_amt_7d,0.9296187683284457,not_unique,0.0,0.0,0.0,0.0
tpay_api_app_max_amt_7d,0.9296187683284457,not_unique,0.0,0.0,0.0,0.0
tpay_api_app_distinct_users_7d,0.9296187683284457,not_unique,0.0,0.0,0.0,0.0
tpay_api_app_qty_7d,0.9296187683284457,not_unique,,0.0,0.0,0.0
tpay_as_payer_card_regular_canc_amt_90d,0.930256279484891,not_unique,0.0,0.0,36.321537017822266,0.0
tpay_as_payer_card_regular_canc_qty_90d,0.930256279484891,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_distinct_users_7d,0.9307662884100472,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_amt_7d,0.9307662884100472,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_qty_7d,0.9307662884100472,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_canc_qty_90d,0.9321688129542267,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_canc_amt_7d,0.9321688129542267,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_canc_amt_90d,0.9321688129542267,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_canc_qty_7d,0.9321688129542267,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_qty_30d,0.9322963151855157,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_amt_30d,0.9322963151855157,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_y_app_distinct_users_1d,0.9325513196480939,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_y_app_qty_1d,0.9325513196480939,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_y_app_amt_1d,0.9325513196480939,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_qty_30d,0.9345913553487186,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_amt_30d,0.9345913553487186,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_distinct_users_30d,0.9345913553487186,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_ratio_over_registered_90d,0.93573887543032,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_n_app_max_amt_90d,0.9359938798928982,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_app_amt_30d,0.9359938798928982,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_n_app_qty_90d,0.9359938798928982,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_app_distinct_users_30d,0.9359938798928982,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_app_qty_30d,0.9359938798928982,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_n_app_distinct_users_90d,0.9359938798928982,not_unique,,0.0,0.0,0.0
tpay_fp_user_n_app_amt_90d,0.9359938798928982,not_unique,,0.0,0.0,0.0
tpay_fp_all_n_app_distinct_users_90d,0.9361213821241872,not_unique,0.0,0.0,0.0,0.0
tpay_fp_all_n_app_amt_90d,0.9361213821241872,not_unique,0.0,0.0,0.0,0.0
tpay_no_free_pass_ratio_over_free_pass_aplicable_90d,0.9361213821241872,not_unique,0.0,0.0,0.0,0.0
tpay_card_regular_amt_90d,0.9361213821241872,not_unique,0.0,0.0,0.0,0.0
tpay_fp_all_n_app_max_amt_90d,0.9361213821241872,not_unique,,0.0,0.0,0.0
tpay_fp_all_n_app_qty_90d,0.9361213821241872,not_unique,,0.0,0.0,0.0
tpay_card_regular_qty_90d,0.9361213821241872,not_unique,,0.0,0.0,0.0
tpay_accmoney_regular_amt_90d,0.9387989289812572,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_regular_qty_90d,0.9387989289812572,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_rej_amt_90d,0.9398189468315695,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_rej_qty_90d,0.9398189468315695,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_rej_qty_90d,0.9405839602193038,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_rej_amt_90d,0.9405839602193038,not_unique,0.0,0.0,0.0,0.0
tpay_all_regular_app_qty_30d,0.9405839602193038,not_unique,,0.0,0.0,0.0
tpay_all_regular_app_distinct_users_30d,0.9405839602193038,not_unique,,0.0,0.0,0.0
tpay_all_regular_app_amt_30d,0.9405839602193038,not_unique,,0.0,0.0,0.0
tpay_as_payer_card_transfer_distinct_users_30d,0.940966466913171,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_amt_30d,0.940966466913171,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_qty_30d,0.940966466913171,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_regular_app_distinct_users_90d,0.9413489736070382,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_regular_app_amt_90d,0.9413489736070382,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_regular_app_qty_90d,0.9413489736070382,not_unique,,0.0,0.0,0.0
growth_rate_1h_oc_7d,0.9418589825321944,not_unique,0.0,0.0,0.0,0.0
tpay_dcard_accfund_canc_amt_7d,0.9427514981512176,not_unique,0.0,0.0,0.0,0.0
tpay_dcard_accfund_canc_qty_7d,0.9427514981512176,not_unique,,0.0,0.0,0.0
tpay_as_payer_fp_dev_y_app_amt_1d,0.9432615070763738,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_y_app_qty_1d,0.9432615070763738,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_y_app_distinct_users_1d,0.9432615070763738,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_rej_qty_90d,0.9442815249266863,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_rej_amt_90d,0.9442815249266863,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_rej_amt_90d,0.9446640316205533,not_unique,,0.0,0.0,0.0
tpay_as_payer_card_transfer_rej_qty_90d,0.9446640316205533,not_unique,,0.0,0.0,0.0
tpay_as_payer_all_transfer_app_amt_7d,0.9458115517021548,not_unique,0.0,0.0,0.0,0.0
tpay_registered_app_amt_7d,0.9458115517021548,not_unique,0.0,0.0,0.0,0.0
tpay_registered_app_qty_7d,0.9458115517021548,not_unique,0.0,0.0,0.0,0.0
tpay_registered_ratio_over_total_7d,0.9458115517021548,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_app_qty_7d,0.9458115517021548,not_unique,0.0,0.0,0.0,0.0
tpay_registered_app_distinct_users_7d,0.9458115517021548,not_unique,,0.0,0.0,0.0
tpay_as_payer_fp_tc_any_y_app_distinct_users_1d,0.9467040673211782,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_any_y_app_qty_1d,0.9467040673211782,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_any_y_app_amt_1d,0.9467040673211782,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_app_amt_7d,0.9472140762463344,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_app_distinct_users_7d,0.9472140762463344,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_app_max_amt_7d,0.9472140762463344,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_app_qty_7d,0.9472140762463344,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_max_amt_1d,0.9473415784776233,not_unique,0.0,0.0,16.09518051147461,0.0
tpay_new_dev_app_qty_1d,0.9473415784776233,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_ratio_over_total_1d,0.9473415784776233,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_distinct_users_1d,0.9473415784776233,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_amt_1d,0.9473415784776233,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_avg_amt_1d,0.9473415784776233,not_unique,0.0,0.0,0.0,0.0
growth_rate_1h_od_15d,0.9478515874027795,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_rej_hr_amt_1d,0.9505291342598495,not_unique,0.0,0.0,0.0,0.00023915835302828846
tpay_new_dev_rej_hr_qty_1d,0.9505291342598495,not_unique,0.0,0.0,0.0,1.762382064699913e-05
tpay_new_dev_rej_hr_distinct_users_1d,0.9505291342598495,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_amt_90d,0.95180415657274,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_qty_90d,0.95180415657274,not_unique,0.0,0.0,0.0,0.0
tpay_mpos_amt_90d,0.9520591610353181,not_unique,0.0,0.0,0.0,0.0
tpay_card_regular_app_qty_90d,0.9520591610353181,not_unique,,0.0,0.0,0.0
tpay_mpos_qty_90d,0.9520591610353181,not_unique,,0.0,0.0,0.0
tpay_card_regular_app_distinct_users_90d,0.9520591610353181,not_unique,,0.0,0.0,0.0
tpay_card_regular_app_amt_90d,0.9520591610353181,not_unique,,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_qty_7d,0.9523141654978962,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_amt_7d,0.9523141654978962,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_distinct_users_7d,0.9523141654978962,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_app_qty_7d,0.9547367078923881,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_app_amt_7d,0.9547367078923881,not_unique,,0.0,0.0,0.0
tpay_mpos_app_qty_90d,0.9548642101236772,not_unique,0.0,0.0,0.0,0.0
tpay_mpos_app_amt_90d,0.9548642101236772,not_unique,0.0,0.0,0.0,0.0
tpay_on_app_max_amt_90d,0.9549917123549662,not_unique,0.0,0.0,2.8362388610839844,0.0
tpay_on_ratio_over_total_90d,0.9549917123549662,not_unique,0.0,0.0,0.7542800903320312,0.0
tpay_on_app_amt_90d,0.9549917123549662,not_unique,0.0,0.0,0.0,0.0
tpay_on_app_qty_90d,0.9549917123549662,not_unique,,0.0,0.0,0.0
tpay_on_app_distinct_users_90d,0.9549917123549662,not_unique,,0.0,0.0,0.0
tpay_all_transfer_qty_7d,0.9551192145862553,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_amt_7d,0.9551192145862553,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_rej_qty_30d,0.9569042458243019,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_rej_amt_30d,0.9569042458243019,not_unique,,0.0,0.0,0.0
tpay_as_payer_ticket_regular_app_qty_30d,0.957031748055591,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_app_amt_30d,0.957031748055591,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_rej_amt_30d,0.9572867525181691,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_rej_qty_30d,0.9572867525181691,not_unique,,0.0,0.0,0.0
tpay_all_transfer_app_amt_7d,0.9589442815249267,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_app_qty_7d,0.9589442815249267,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_app_distinct_users_7d,0.9589442815249267,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_new_dev_app_qty_1d,0.9590717837562157,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_new_dev_app_amt_1d,0.9590717837562157,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_new_dev_app_distinct_users_1d,0.9590717837562157,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_app_qty_90d,0.9591992859875048,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_app_amt_90d,0.9591992859875048,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_n_app_distinct_users_30d,0.9593267882187938,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_n_app_max_amt_30d,0.9593267882187938,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_n_app_amt_30d,0.9593267882187938,not_unique,,0.0,0.0,0.0
tpay_fp_user_n_app_qty_30d,0.9593267882187938,not_unique,,0.0,0.0,0.0
tpay_fp_all_n_app_amt_30d,0.9594542904500829,not_unique,0.0,0.0,0.0,0.0
tpay_fp_all_n_app_qty_30d,0.9594542904500829,not_unique,0.0,0.0,0.0,0.0
tpay_no_free_pass_ratio_over_free_pass_aplicable_30d,0.9594542904500829,not_unique,0.0,0.0,0.0,0.0
tpay_fp_all_n_app_distinct_users_30d,0.9594542904500829,not_unique,,0.0,0.0,0.0
tpay_fp_all_n_app_max_amt_30d,0.9594542904500829,not_unique,,0.0,0.0,0.0
tpay_card_regular_amt_30d,0.959709294912661,not_unique,0.0,0.0,0.0,0.0
tpay_card_regular_qty_30d,0.959709294912661,not_unique,,0.0,0.0,0.0
tpay_as_payer_card_regular_canc_amt_30d,0.9606018105316843,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_regular_canc_qty_30d,0.9606018105316843,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_canc_amt_1d,0.9609843172255514,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_canc_qty_1d,0.9609843172255514,not_unique,,0.0,3.1072025299072266,0.0
tpay_accmoney_regular_amt_30d,0.9612393216881295,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_regular_qty_30d,0.9612393216881295,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_ratio_over_registered_30d,0.9613668239194186,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_regular_app_distinct_users_30d,0.962386841769731,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_regular_app_amt_30d,0.962386841769731,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_regular_app_qty_30d,0.962386841769731,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_rej_amt_30d,0.96251434400102,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_rej_amt_30d,0.96251434400102,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_rej_qty_30d,0.96251434400102,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_rej_qty_30d,0.96251434400102,not_unique,0.0,0.0,0.0,0.0
tpay_mpos_amt_30d,0.96251434400102,not_unique,0.0,0.0,0.0,0.0
tpay_mpos_qty_30d,0.96251434400102,not_unique,,0.0,0.0,0.0
tpay_accmoney_transfer_qty_7d,0.9626418462323091,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_amt_7d,0.9626418462323091,not_unique,,0.0,0.0,0.0
tpay_fp_doc_n_rej_hr_amt_90d,0.9627693484635981,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_rej_hr_distinct_users_90d,0.9627693484635981,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_rej_hr_qty_90d,0.9627693484635981,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_y_app_distinct_users_7d,0.9630243529261762,not_unique,0.0,0.0,12.94671630859375,0.0
tpay_fp_user_y_app_amt_7d,0.9630243529261762,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_y_app_qty_7d,0.9630243529261762,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_app_qty_7d,0.9637893663139105,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_app_distinct_users_7d,0.9637893663139105,not_unique,0.0,0.0,0.0,0.0
tpay_accmoney_transfer_app_amt_7d,0.9637893663139105,not_unique,0.0,0.0,0.0,0.0
tpay_dcard_accfund_canc_qty_1d,0.9639168685451995,not_unique,0.0,0.0,0.0,0.0
tpay_dcard_accfund_canc_amt_1d,0.9639168685451995,not_unique,0.0,0.0,0.0,0.0
tpay_mpos_app_amt_30d,0.9649368863955119,not_unique,0.0,0.0,0.0,0.0
tpay_mpos_app_qty_30d,0.9649368863955119,not_unique,0.0,0.0,0.0,0.0
tpay_all_regular_rej_amt_90d,0.965064388626801,not_unique,,0.0,0.0,0.0
tpay_all_regular_rej_qty_90d,0.965064388626801,not_unique,,0.0,0.0,0.0
tpay_as_payer_card_transfer_qty_7d,0.9660844064771134,not_unique,0.0,0.0,0.0,1.7853394609503006e-05
tpay_as_payer_card_transfer_amt_7d,0.9660844064771134,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_distinct_users_7d,0.9660844064771134,not_unique,0.0,0.0,0.0,0.0
tpay_card_regular_rej_qty_90d,0.9664669131709804,not_unique,0.0,0.0,0.0,0.0
tpay_card_regular_rej_amt_90d,0.9664669131709804,not_unique,,0.0,0.0,0.0
tpay_registered_rej_hr_amt_90d,0.9669769220961367,not_unique,0.0,0.0,0.0,0.0
tpay_registered_rej_hr_qty_90d,0.9669769220961367,not_unique,0.0,0.0,0.0,0.0
tpay_registered_rej_hr_distinct_users_90d,0.9669769220961367,not_unique,0.0,0.0,0.0,0.0
tpay_all_regular_amt_7d,0.9681244421777381,not_unique,0.0,0.0,0.0,0.0
growth_rate_1h_ht_2d,0.9681244421777381,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_rej_amt_90d,0.9681244421777381,not_unique,,0.0,0.0,0.0
tpay_all_regular_qty_7d,0.9681244421777381,not_unique,,0.0,0.0,0.0
tpay_all_transfer_rej_qty_90d,0.9681244421777381,not_unique,,0.0,0.0,0.0
tpay_as_payer_all_transfer_qty_1d,0.9685069488716053,not_unique,0.0,0.0,0.0,8.114669761274514e-05
tpay_as_payer_all_transfer_distinct_users_1d,0.9685069488716053,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_amt_1d,0.9685069488716053,not_unique,,0.0,0.0,0.0
tpay_d0_app_amt_90d,0.9686344511028943,not_unique,0.0,0.0,0.0,0.0
tpay_d0_app_distinct_users_90d,0.9686344511028943,not_unique,0.0,0.0,0.0,0.0
tpay_d0_ratio_over_total_90d,0.9686344511028943,not_unique,0.0,0.0,0.0,0.0
tpay_d0_app_qty_90d,0.9686344511028943,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_rej_amt_90d,0.9691444600280505,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_rej_qty_90d,0.9691444600280505,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_qty_30d,0.9695269667219176,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_amt_30d,0.9695269667219176,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_app_qty_90d,0.9702919801096519,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_app_distinct_users_90d,0.9702919801096519,not_unique,0.0,0.0,0.0,0.0
tpay_card_transfer_app_amt_90d,0.9702919801096519,not_unique,0.0,0.0,0.0,0.0
tpay_card_regular_app_amt_30d,0.97054698457223,not_unique,0.0,0.0,0.0,0.0
tpay_card_regular_app_qty_30d,0.97054698457223,not_unique,,0.0,0.0,0.0
tpay_card_regular_app_distinct_users_30d,0.97054698457223,not_unique,,0.0,0.0,0.0
tpay_all_regular_app_amt_7d,0.9709294912660972,not_unique,0.0,0.0,0.0,0.0
tpay_all_regular_app_distinct_users_7d,0.9709294912660972,not_unique,,0.0,0.0,0.0
tpay_all_regular_app_qty_7d,0.9709294912660972,not_unique,,0.0,0.0,0.0
tpay_mpos_rej_amt_90d,0.9719495091164095,not_unique,0.0,0.0,0.0,0.0
tpay_mpos_rej_qty_90d,0.9719495091164095,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_n_rej_qty_90d,0.9720770113476986,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_n_rej_amt_90d,0.9720770113476986,not_unique,,0.0,0.0,0.0
tpay_fp_all_n_rej_amt_90d,0.9723320158102767,not_unique,0.0,0.0,0.0,0.0
tpay_fp_all_n_rej_qty_90d,0.9723320158102767,not_unique,,0.0,0.0,0.0
tpay_as_payer_card_transfer_app_amt_30d,0.9724595180415657,not_unique,0.0,0.0,0.0,0.0
tpay_on_ratio_over_total_30d,0.9724595180415657,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_app_qty_30d,0.9724595180415657,not_unique,0.0,0.0,0.0,0.0
tpay_on_app_max_amt_30d,0.9724595180415657,not_unique,0.0,0.0,0.0,0.0
tpay_on_app_amt_30d,0.9724595180415657,not_unique,0.0,0.0,0.0,0.0
tpay_on_app_qty_30d,0.9724595180415657,not_unique,,0.0,0.0,0.0
tpay_on_app_distinct_users_30d,0.9724595180415657,not_unique,,0.0,0.0,0.0
growth_rate_1h_oc_2d,0.9727145225041438,not_unique,0.0,0.0,35.90087890625,0.0
tpay_ticket_regular_amt_90d,0.9736070381231672,not_unique,0.0,0.0,0.0,0.0
tpay_ticket_regular_qty_90d,0.9736070381231672,not_unique,,0.0,0.0,0.0
tpay_as_payer_all_regular_canc_amt_1d,0.9742445492796123,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_regular_canc_qty_1d,0.9742445492796123,not_unique,0.0,0.0,0.0,0.0
tpay_new_user_app_amt_90d,0.9744995537421904,not_unique,0.0,0.0,0.0,0.0
tpay_new_user_ratio_over_total_90d,0.9744995537421904,not_unique,0.0,0.0,0.0,0.0
tpay_new_user_ratio_over_registered_90d,0.9744995537421904,not_unique,0.0,0.0,0.0,0.0
tpay_new_user_app_qty_90d,0.9744995537421904,not_unique,0.0,0.0,0.0,0.0
tpay_new_user_app_distinct_users_90d,0.9744995537421904,not_unique,0.0,0.0,0.0,0.0
tpay_new_user_app_avg_amt_90d,0.9744995537421904,not_unique,0.0,0.0,0.0,0.0
tpay_new_user_app_max_amt_90d,0.9744995537421904,not_unique,0.0,0.0,0.0,0.0
crosses_qty_1h_ht_fraud_maybe_user_count,0.9747545582047685,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_rej_qty_7d,0.9753920693612138,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_rej_amt_7d,0.9753920693612138,not_unique,,0.0,1.7667999267578125,0.0
tpay_as_payer_card_transfer_rej_amt_7d,0.9756470738237919,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_transfer_rej_qty_7d,0.9756470738237919,not_unique,,0.0,0.0,0.0
