feature,missing_value
tpay_fp_tc_n_rej_hr_distinct_users_90d,0.6635216116282034
tpay_all_rej_hr_distinct_users_30d,0.6681116919546093
tpay_fp_dev_n_app_qty_7d,0.6765268392196864
tpay_fp_dev_n_app_distinct_users_7d,0.6765268392196864
tpay_fp_dev_n_app_amt_7d,0.6765268392196864
tpay_as_payer_all_regular_app_qty_1d,0.6880020400357006
tpay_as_payer_all_regular_app_amt_1d,0.6880020400357006
tpay_fp_tc_any_n_app_amt_7d,0.6905520846614817
tpay_fp_tc_any_n_app_distinct_users_7d,0.6905520846614817
tpay_fp_tc_any_n_app_qty_7d,0.6905520846614817
tpay_fp_tc_any_n_app_max_amt_7d,0.6905520846614817
tpay_all_rej_distinct_users_1d,0.6961621828381996
tpay_fp_dev_n_rej_hr_distinct_users_90d,0.6973097029198011
tpay_fp_dev_n_rej_hr_amt_90d,0.6973097029198011
tpay_fp_dev_n_rej_hr_qty_90d,0.6973097029198011
tpay_all_accfund_rej_amt_1d,0.6993497386204259
tpay_dcard_accfund_rej_qty_1d,0.6993497386204259
tpay_dcard_accfund_rej_amt_1d,0.6993497386204259
tpay_all_accfund_rej_qty_1d,0.6993497386204259
tpay_fp_tc_n_rej_amt_7d,0.7015172765523396
tpay_fp_tc_n_rej_qty_7d,0.7015172765523396
is_restricted,0.702282289940074
tpay_fp_tc_any_n_rej_hr_distinct_users_90d,0.7039398189468316
tpay_fp_tc_any_n_rej_hr_qty_90d,0.7039398189468316
tpay_fp_tc_any_n_rej_hr_amt_90d,0.7039398189468316
tpay_as_payer_fp_doc_n_app_qty_1d,0.7063623613413235
tpay_as_payer_fp_doc_n_app_distinct_users_1d,0.7063623613413235
tpay_as_payer_fp_doc_n_app_amt_1d,0.7063623613413235
tpay_fp_tc_n_rej_hr_qty_30d,0.7331378299120235
tpay_fp_tc_n_rej_hr_distinct_users_30d,0.7331378299120235
tpay_fp_tc_n_rej_hr_amt_30d,0.7331378299120235
tpay_fp_tc_any_n_rej_qty_7d,0.734540354456203
tpay_fp_tc_any_n_rej_amt_7d,0.734540354456203
tpay_as_payer_all_regular_canc_amt_30d,0.7350503633813592
tpay_as_payer_all_regular_canc_qty_30d,0.7350503633813592
tpay_new_dev_ratio_over_total_90d,0.7395129414764758
tpay_new_dev_app_distinct_users_90d,0.7395129414764758
tpay_new_dev_app_amt_90d,0.7395129414764758
tpay_new_dev_app_qty_90d,0.7395129414764758
tpay_new_dev_app_avg_amt_90d,0.7395129414764758
tpay_new_dev_app_max_amt_90d,0.7395129414764758
tpay_as_payer_fp_tc_any_n_app_amt_1d,0.7397679459390539
tpay_as_payer_fp_tc_any_n_app_qty_1d,0.7397679459390539
tpay_as_payer_fp_tc_any_n_app_distinct_users_1d,0.7397679459390539
tpay_fp_dev_n_rej_qty_7d,0.740022950401632
tpay_fp_dev_n_rej_amt_7d,0.740022950401632
tpay_as_payer_fp_dev_n_app_qty_1d,0.7486931021292873
tpay_as_payer_fp_dev_n_app_amt_1d,0.7486931021292873
tpay_as_payer_fp_dev_n_app_distinct_users_1d,0.7486931021292873
tpay_as_payer_accmoney_regular_qty_1d,0.7499681244421778
tpay_as_payer_accmoney_regular_distinct_users_1d,0.7499681244421778
tpay_as_payer_accmoney_regular_amt_1d,0.7499681244421778
tpay_as_payer_all_regular_rej_qty_7d,0.7523906668366697
tpay_as_payer_all_regular_rej_amt_7d,0.7523906668366697
tpay_as_payer_fp_tc_n_app_qty_1d,0.7563432360066301
tpay_as_payer_fp_tc_n_app_amt_1d,0.7563432360066301
tpay_as_payer_fp_tc_n_app_distinct_users_1d,0.7563432360066301
tpay_all_rej_hr_distinct_users_7d,0.7573632538569425
tpay_fp_tc_any_n_rej_hr_qty_30d,0.7616983297207701
tpay_fp_tc_any_n_rej_hr_amt_30d,0.7616983297207701
