feature,unique_value
ph_dist_tc_no_free_pass_dml_same_collector_90d,False
nmdml_aspect_ratio_cbk_amount_3,False
phphone_count_cc_type_30d,False
phtc_qty_dist_new_user_1d,False
ph_same_rec_qty_app_12h,False
phcpf_count_custs_new_12h,False
phtc_qty_cbp_30d,False
ph_amt_25_ro_7d,False
phtc_dist_doc_new_rej_15d,False
phcpf_amt_rhr_30d,False
phtc_amt_new_user_same_collector_rate_1h_90d,False
fl_p_tc_90d,False
phphone_tcs_c_90d,False
phtc_amt_1d,False
ph_amt_25_ref_7d,False
fl_sell_doc_blc_2d,False
fl_list_device_blc_2d,False
bin_ib_credicard,True
fl_pay_doc_blc,False
ph_amt_1000_c_90d,True
ctx_marketplace_id_none,True
phd_is_missing,False
ph_qty_recharge_1h,False
chn_max_length,False
ph_amt_50_ref_7d,False
phcpf_amt_300_imp_90d,True
phcpf_amt_50_ria_15d,False
phcpf_tcs_bf_30d,False
bin_var_app_qty_nu_2d_30d,False
vop_ratio_digcry_app_amount_30d,False
phphone_tcs_c_30d,False
pr_tpv_recarga_7d_total,True
dml_ua_is_tcl,False
phtc_amt_bf_7d,False
bin_ib_credicoop,True
nmdml_screen_density,False
fl_pay_cta_ato_7d,True
nmdml_has_nfc_and,False
ph_dist_dml_same_collector_90d,False
ph_amt_1000_imp_30d,True
phcpf_amt_300_ref_15d,False
phd_hap_device_50d,False
phtc_qty_installments_6_7d,False
phcpf_amt_150_ro_15d,False
fl_buy_doc_grl_15d,False
phd_qty_12h,False
phtc_amt_150_app_acc_60d,False
fl_pay_doc_grl_15d,False
ph_qty_new_dml_recharge_90d,False
phtc_amt_recharge_rate_1d_15d,False
phtc_amt_150_ref_60d,False
growth_rate_1h_ht_30d,False
phtc_amt_rec_app_acc_3d,False
phtc_qty_dist_dml_no_free_pass_dml_90d,False
phcpf_qty_same_collector_1d,False
ctx_marketplace_id_mp-mkt-5926585773021763,True
ph_qty_installments_6_1d,False
phcpf_amt_150_ria_30d,False
ph_avg_shipping_cost_60d,False
ph_amt_1000_rhr_30d,False
bin_ib_banco_credito_peru,True
phcpf_count_owner,False
fl_list_doc_blc_30d,False
fl_gp_cc_s_7d,True
ph_hap_user_55d,False
phtc_count_users_new_dev_90d,False
phcpf_amt_150_app_acc_15d,False
nmdml_is_iphone_ios,False
fl_np_tc_90d,False
ph_amt_500_bf_90d,False
vop_ratio_accmny_qty_90d,False
phcpf_tcs_cbk_7d,True
ctx_ind_tickets,True
crosses_qty_1h_ht_user_found,False
phd_hap_device_45d,False
bin_has_black_card,True
ph_amt_1000_imp_60d,True
bin_ib_itau_unibanco,False
op_amount_reg_payment,False
bin_has_no_risky_category_card,False
ph_dist_dml_no_free_pass_tc_recharge_90d,False
phtc_count_users_same_seller_3d,False
ph_qty_7d,False
bin_ib_citibank,False
ctx_receiver_id_18484145,True
ctx_mkp_mshops_mla,True
phtc_amt_new_dml_recharge_rate_15d_90d,False
phtc_amt_rec_app_15d,False
phphone_tcs_app_acc_1d,False
fl_sell_doc_grl,False
phtc_amt_c_60d,False
ph_qty_installments_12_30d,False
fl_p_device_ml_90d,False
nmdml_m_oneplus,False
phtc_amt_25_imp_7d,False
fl_pay_cta_ato,True
ph_amt_50_rhr_7d,False
phd_cbk_qty_tot,False
phcpf_amt_750_ria_7d,False
ctx_client_id_2693228780657481,True
ph_hap_user_60d,False
ctx_client_id_3763309905506688,True
phtc_amt_new_user_recharge_rate_1h_90d,False
ph_qty_mkp_meli,False
phcpf_qty_c_15d,False
vop_ratio_can_amount_3d,False
phtc_amt_50_bf_7d,False
fl_p_ip_90d,True
phcpf_count_custs_new_6h,False
phtc_amt_150_ro_1d,False
phtc_amt_500_ip_prm_60d,True
phtc_rate_amt_new_dml_7d_30d,False
phcpf_amt_4h,False
phphone_qty_ro_30d,False
fl_p_ip,True
fl_gp_cc_l_7d,True
pr_tpv_recarga_1d_total,True
fl_buy_device_blc_2d,False
fl_sell_device_blc,False
phd_amt_same_collector_1h,False
phcpf_count_custs_new_15d,False
op_amount_money_transfer_90d,False
ph_android_phone_1d,False
phtc_amt_50_app_acc_1d,False
bin_var_app_qty_nd_2d_30d,False
bin_var_app_amt_nu_2d_7d,False
ph_amt_rec_app_acc_1d,False
ph_qty_6h,False
pr_tpv_envio_dinero_1d_total,False
ph_tcs_ip_o_90d,True
dml_section_logingz_choff,True
phcpf_tcs_ref_30d,False
phcpf_amt_750_ref_15d,False
ctx_receiver_id_cbk_amount_80,True
phphone_user_cd_1d,False
phtc_amt_new_user_same_collector_1d,False
phtc_rate_amt_new_user_15d_30d,False
ph_dist_tc_new_dml_recharge_1d,False
ctx_receiver_id_164884881,True
ph_qty_installments_6_30d,False
ph_rate_amt_new_dml_7d,False
phcpf_amt_50_bf_30d,False
cl_nickname_changes_qty_30d,True
ph_tcs_app_acc_1d,False
phcpf_qty_ip_o_60d,True
bin_var_amt_nd_2d_7d,False
bin_ib_real,True
phd_qty_15m,False
op_sh_same_seller,False
ph_console_1d,True
phd_dist_tcs_7d,False
phphone_std_amount_1h,True
phtc_amt_750_rhr_90d,False
phtc_qty_recharge_90d,False
phcpf_amt_50_ro_15d,False
phd_approv_amount_60d,False
phd_dist_tcs_60d,False
pr_tpn_intangible_7d_mt,False
fl_gp_cc_l_2d,True
fl_pay_device_fraud_30d,False
ctx_payment_hour,False
fl_p_phone_90d,False
ctx_receiver_id_459061114,True
ctx_pm_id_is_naranja_deriv,True
ph_tcs_ref_1d,False
ph_amt_50_ip_o_7d,True
phtc_dist_dml_no_free_pass_user_recharge_1d,False
ph_amt_round_ratio_7d,False
ctx_receiver_id_low_risk_universities,True
fl_np_doc_7d,False
pr_tpn_atm_7d_mt,True
phcpf_amt_150_rcfa_30d,False
phcpf_qty_ip_prm_60d,False
nmdml_model_d111ap,False
fl_pay_cta_fraud_30d,True
fl_buy_doc_grl_90d,False
phphone_count_cc_1d,False
phphone_user_cd_7d,False
phcpf_amt_50_rhr_30d,False
vop_ratio_approved_qty_90d,False
phd_diff_avg_same_collector_1d,False
phtc_amt_500_ref_1d,True
phtc_dist_doc_new_rej_90d,False
phcpf_amt_750_rhr_15d,False
phtc_count_users_new_3d,False
phphone_count_cc_1h,False
phtc_amt_ip_o_7d,True
phcpf_amt_300_cbk_90d,False
ph_qty_installments_1_60d,False
phcpf_qty_bf_90d,False
phphone_qty_ip_o_90d,True
dml_section_logingz,True
ctx_mkp_glamit,True
phphone_qty_rhr_90d,False
phcpf_amt_150_ref_90d,False
ph_tcs_cbp_1d,False
phd_qty_new_user_recharge_15d,False
phtc_qty_1d,False
dml_ua_is_iphone,False
nmdml_is_capable_retina_ios,False
phtc_amt_500_ip_o_90d,True
ph_dist_dml_no_free_pass_tc_same_collector_12h,False
phcpf_tcs_rhr_15d,False
phtc_count_users_new_1d,False
phd_qty_same_collector_rate_1d_15d,False
ph_amt_bf_90d,False
ph_qty_new_dml_same_collector_1d,False
ph_qty_30d,False
ph_amt_ip_prm_30d,False
cl_email_changes_qty_6h,False
ph_std_shipping_cost_1d,False
ctx_client_id_6941951210883695,True
dml_ips_qty_5to8,False
phcpf_amt_150_ip_o_90d,True
nmdml_model_sm_g935f,False
fl_wit_doc_grl_2d,False
phtc_amt_new_dml_recharge_rate_1d_15d,False
phcpf_amt_750_bf_90d,False
ph_amt_150_ro_1d,False
ph_amt_500_ip_o_60d,True
ph_amt_500_c_30d,False
phd_qty_new_user_same_collector_90d,False
ctx_hap_u,False
phcpf_amt_750_rhr_7d,False
phcpf_amt_50_app_acc_90d,False
phd_amt_recharge_15d,False
phcpf_amt_150_ro_30d,False
vop_ratio_tpv_tpn_30d,False
ph_amt_imp_1d,False
phtc_amt_150_rhr_30d,False
phtc_qty_c_7d,False
ph_tcs_ip_prm_30d,False
ph_amt_150_cbk_90d,False
phphone_count_senders_7d,False
ph_amt_1000_app_acc_30d,False
phd_amt_1h,False
phd_hap_device_80d,False
ph_same_rec_qty_90d,False
ctx_marketplace_id_mp-mkt-6737244416024132,True
phd_approv_qty_90d,False
ph_amt_50_ria_1d,False
chn_distance_first_payment_90d,False
phcpf_amt_300_cbk_30d,False
ph_amt_rhr_7d,False
ph_amt_150_c_30d,False
phcpf_diff_avg_1h,False
phtc_amt_90d,False
phtc_amt_150_imp_60d,True
ph_pays_approb_55d,False
ph_amt_cbk_90d,False
bin_has_classic_card,False
ph_hap_user_50d,False
ctx_receiver_id_high_risk_travel_agencies,True
dml_age_since_last_updated_less_10,False
fl_gp_cc_w_7d,True
ph_tcs_c_90d,False
ph_amt_500_bf_1d,False
ctx_client_id_757673172396718,True
phcpf_hap_doc_number_30d,False
ph_amt_cbk_30d,False
phphone_fcc_device_ml_null_90d,False
phtc_amt_new_user_same_collector_1h,False
ctx_marketplace_id_mp-mkt-275760792850277,True
chn_app_max_distance_low_100,False
growth_rate_1h_ht_2d,False
bin_is_argentina_bin,False
phtc_qty_new_dml_same_collector_90d,False
ph_tcs_app_acc_30d,False
ph_qty_cbk_state_90d,False
cl_city_changes_qty_12h,True
phtc_amt_1000_ro_60d,False
ph_amt_shipping_cost_7d,False
phtc_amt_new_user_same_collector_rate_15d_90d,False
vop_digcry_qty_7d,False
ph_amt_same_rec_rate_1d_90d,False
ph_tcs_ria_7d,False
dml_ua_is_wow64,True
phtc_count_users_new_rej_7d,False
vop_ratio_bpp_ref_qty_30d,False
dml_hit_5to10,False
phtc_amt_1h,False
ph_amt_rate_1d_30d,False
phcpf_fcc_device_ml_null_1d,False
phcpf_amt_rhr_7d,False
vop_ref_amount_3d,False
nmdml_hit_bet_70_80,False
fl_pay_device_ato_90d,False
phtc_qty_dist_user_no_free_pass_dml_90d,False
phcpf_amt_150_ip_prm_15d,False
phcpf_std_amount_1d,False
growth_rate_1h_od_is_missing,True
phtc_amt_c_30d,False
bin_ib_banco_frances,True
phcpf_amt_50_ip_o_90d,True
phd_dist_new_user_no_free_pass_tc_recharge_1d,False
phcpf_qty_app_acc_60d,False
fl_p_device_ml_7d,False
phtc_amt_1000_rhr_30d,False
vop_ratio_approved_qty_3d_7d,False
phphone_qty_cbk_90d,False
phtc_qty_app_acc_1d,False
free_pass_phone_user,False
fl_cta_fraud_7d,True
ctx_receiver_id_174913494,True
ctx_mkp_tickets,True
ph_dist_dml_recharge_1d,False
phtc_qty_installments_1_30d,False
ctx_receiver_id_159265942,True
dml_ua_is_mob_safari,True
pr_tpv_pago_prestamo_7d_total,True
phcpf_count_cc_new_rej_30d,False
phd_qty_recharge_dist_new_user_90d,False
vop_accmny_qty_90d,False
dml_section_buying_flow_cart,True
dml_age_since_last_updated_less_5000,False
fl_sell_device_blc_7d,False
phtc_amt_rcfa_90d,False
phphone_count_cc_type_1h,False
phtc_count_users_same_seller_30d,False
ph_amt_ip_o_30d,True
crosses_qty_1h_od_fraud_confirmed_user_count,False
ph_qty_ro_90d,False
ctx_client_id_1605213798558379,True
ph_apple_product_1d,True
ph_amt_ip_prm_1d,False
ph_amt_rate_12h_15d,False
nmdml_resolution_480x800,False
phcpf_amt_ref_30d,False
phd_dist_new_user_no_free_pass_tc_same_collector_15d,False
ctx_client_id_87450674081959,True
phcpf_amt_150_bf_90d,False
phcpf_tcs_imp_1d,True
fl_buy_cust_grl_2d,False
vop_accmny_qty_7d,False
ctx_receiver_id_travel_agencies_8,True
fl_np_ip_7d,True
phcpf_amt_150_ip_o_7d,True
phphone_count_cc_30d,False
phd_dist_tc_same_collector_15d,False
phcpf_amt_50_app_acc_1d,False
ph_pays_approb_80d,False
ctx_client_id_581761252200336,True
dml_manufacturer_is_null,True
phtc_amt_new_dml_recharge_90d,False
phtc_amt_cbk_7d,True
vop_ratio_rej_amount_3d,False
fl_wit_device_blc_90d,False
ph_amt_rec_app_12h,False
fl_device_ato_90d,False
phcpf_amt_300_ria_1d,False
phtc_amt_1000_ref_60d,False
ph_qty_ref_30d,False
bin_var_app_amt_fptc_2d_7d,False
ph_qty_tc_names,False
ph_dist_tc_new_dml_same_collector_15d,False
ph_qty_ip_o_60d,True
phtc_count_users_15d,False
fl_np_street_number_15d,True
phtc_count_devices_ml_new_30d,False
ph_amt_ro_1d,False
fl_np_phone_30d,False
ctx_receiver_id_tickets_5,True
cl_address_changes_qty_90d,False
ph_amt_bf_1d,False
phd_dist_new_user_same_collector_1d,False
ph_dist_dml_recharge_1h,False
ph_diff_avg_1h,False
bin_ib_coop_sincredi,False
fl_street_number_7d,True
nmdml_platform_is_arm,False
dml_has_plugin_quicktime,True
nmdml_hit_bet_2_3,False
phd_qty_recharge_rate_15d_90d,False
ph_amt_500_rhr_7d,False
phtc_qty_new_dml_recharge_1h,False
phtc_amt_4h,False
fl_pay_cta_fraud_90d,True
ph_qty_new_dml_same_collector_15d,False
phone_is_missing,False
vop_ratio_amount_30d_90d,False
bin_var_app_amt_nd_2d_30d,False
phtc_qty_30d,False
ph_amt_500_rcfa_90d,False
phtc_amt_same_collector_rate_1h_15d,False
ctx_client_id_2519558913525424,True
nmdml_resolution_320x480,True
phtc_rate_amt_new_user_15d,False
phd_dist_new_user_no_free_pass_tc_same_collector_90d,False
phcpf_amt_750_bf_30d,False
phtc_dist_dml_recharge_12h,False
phtc_amt_ro_1d,False
cl_nickname_changes_qty_6h,False
phtc_amt_1000_rhr_90d,False
ph_qty_new_dml_recharge_15d,False
ctx_receiver_id_cbk_qty_10,True
phtc_dist_dml_new_user_no_free_pass_dml_same_collector_90d,False
vop_ratio_bpp_ref_amount_30d,False
phtc_count_users_new_dev_1d,False
nmdml_m_huawei,False
phd_dist_users_1h,False
phcpf_amt_300_rhr_1d,False
ph_qty_rhr_7d,False
phcpf_amt_rcfa_1d,False
ctx_payment_hour_sin,False
phcpf_amt_150_ref_30d,False
bin_united_states_bin,False
fl_p_phone_7d,False
phcpf_count_custs_new_rej_90d,False
nmdml_has_gps_and,False
phcpf_qty_4h,False
ctx_has_approved_device_ml,False
ph_ratio_shipping_cost_7d,False
phcpf_amt_50_ref_90d,False
phcpf_count_cc_new_90d,False
phtc_qty_installments_5_7d,False
ph_summary_30d,False
fl_device_ml_2d,False
phtc_qty_ref_90d,False
dml_ua_is_trident,True
fl_wit_device_grl,False
phtc_amt_app_acc_90d,False
ctx_client_id_718326452893936,True
phcpf_count_cc_new_rej_15d,False
phcpf_qty_app_acc_90d,False
phtc_amt_750_ria_90d,False
ph_amt_app_acc_1h,False
phcpf_amt_750_app_acc_15d,False
ph_tcs_rhr_7d,False
ctx_ind_gaming,True
phtc_dist_doc_new_90d,False
bin_ib_avista,False
nmdml_has_two_device_family_ios,False
phtc_hap_tc_30d,False
phtc_amt_recharge_15d,False
phcpf_amt_300_ref_1d,False
phtc_std_amount_90d,False
nmdml_hit_bet_40_50,False
ph_amt_ria_1d,False
phcpf_qty_1h,False
ph_tcs_cbp_7d,False
ctx_receiver_id_travel_agencies_3,True
ph_amt_same_rec_rate_1d_15d,False
phtc_amt_150_ref_1d,False
phtc_qty_installments_4_1d,False
cl_pwd_changes_qty_30d,False
phphone_tcs_imp_90d,True
phtc_dist_dml_same_collector_1d,False
phd_approv_amount_new_7d,False
nmdml_model_sm_g531m,True
ctx_receiver_id_264714254,True
fl_buy_device_grl_7d,True
phcpf_qty_12h,False
op_q_a_3d,False
phtc_amt_150_ria_7d,False
phd_dist_users,False
phtc_amt_500_ip_prm_90d,True
vop_ref_qty_3d,False
phcpf_amt_50_rcfa_15d,False
phcpf_amt_rhr_1d,False
phtc_qty_c_30d,False
ctx_receiver_id_343524834,True
ctx_receiver_id_cbk_top_qty_9,True
ctx_is_claro,False
fl_sell_cust_blc_30d,False
ph_qty_dist_tc_no_free_pass_tc_1d,False
ph_qty_same_rec_rate_1h_15d,False
phphone_qty_ref_90d,False
phtc_amt_ro_30d,False
phd_amt_recharge_rate_1d_15d,False
phtc_amt_ria_7d,False
vop_digcry_qty_30d,False
phtc_amt_ria_30d,False
bin_var_r_new_user_30d,False
ph_user_cd_ml_7d,False
phtc_amt_new_dml_same_collector_rate_1h_15d,False
ph_oro_1d,False
ctx_is_d0,False
phtc_amt_150_imp_1d,True
phtc_is_missing,False
phcpf_tcs_c_1d,False
phtc_amt_500_cbk_30d,True
fl_wit_device_blc_15d,False
phd_qty_recharge_1d,False
ctx_pm_id_is_mercadopago_cc_deriv,True
ph_amt_same_rec_rate_15d_90d,False
phcpf_amt_ref_7d,False
ctx_receiver_id_coupons_6,True
phtc_rate_amt_new_user_7d,False
ph_amt_same_rec_rate_1d_30d,False
vop_accmny_amount_7d,False
vop_ratio_can_amount_90d,False
dml_has_plugin_pdf,True
ph_qty_same_rec_rate_1d_90d,False
ph_tcs_ro_7d,False
bin_ib_daycoval,False
phphone_qty_rhr_7d,False
ph_qty_cbp_1d,False
ph_dist_tel_recharge_1d,False
phphone_tcs_ria_7d,False
ctx_receiver_id_cbk_top_qty_2,True
pr_tpv_recarga_7d_mt,True
ph_amt_150_ro_30d,False
phtc_dist_dml_new_user_no_free_pass_dml_same_collector_12h,False
bin_ib_piraeus_bank,True
phtc_amt_500_ria_30d,False
dml_ua_is_lge,False
nmdml_is_missing,True
phtc_amt_750_ref_90d,False
fl_list_doc_blc_7d,False
phtc_qty_imp_7d,False
ph_qty_new_dml_recharge_1h,False
ph_amt_recharge_rate_1h_1d,False
phcpf_tcs_imp_90d,False
ph_tcs_ro_1d,False
ctx_receiver_id_316794385,True
phcpf_tcs_c_7d,False
phcpf_tcs_ip_o_90d,True
ctx_receiver_id_317949733,True
phtc_amt_150_ria_1d,False
phcpf_qty_ro_15d,False
phcpf_qty_same_collector_7d,False
ctx_is_dropshipping,True
bin_var_qty_7d_30d,False
ctx_receiver_id_302996547,True
phtc_amt_750_rcfa_30d,False
phd_canc_amount_1d,False
vop_bpp_ref_qty_30d,False
phtc_amt_rec_app_acc_6h,False
phtc_amt_25_bf_7d,False
vop_amount_7d,False
phcpf_qty_ip_o_15d,True
fl_device_ato_15d,False
phtc_amt_new_dml_same_collector_rate_1h_90d,False
phcpf_count_cc_12h,False
phcpf_amt_150_rhr_90d,False
fl_geo_point_90d,True
ph_qty_dist_new_dml_90d,False
ph_qty_ref_60d,False
vop_cbk_qty_30d,False
phtc_qty_c_60d,False
ph_amt_150_imp_90d,False
bin_ib_banco_panamericano,True
phtc_amt_1000_ria_90d,False
ph_amt_12h,False
phcpf_amt_50_app_acc_30d,False
nmdml_resolution_1080x1776,False
ph_amt_500_ip_o_1d,True
phd_dist_tc_recharge_1h,False
ctx_ind_bus_tickets,True
ctx_marketplace_id_mp-mkt-6265599018097609,True
ph_qty_round_ratio_7d,False
fl_hap_device_50d,False
cl_pwd_changes_qty_7d,False
phtc_amt_new_user_recharge_15d,False
fl_doc_ato_30d,True
phcpf_count_cc_new_30d,False
bin_ib_cencosud,True
ph_diff_avg_1d,False
ph_fcc_device_ml_null_7d,False
fl_np_zip_code_7d,True
phd_approv_qty_1h,False
phcpf_tcs_ip_prm_15d,False
ph_amt_500_app_acc_7d,False
ph_count_cc_type_6h,False
phphone_avg_amount_90d,False
nmdml_model_moto,False
ph_amt_ria_90d,False
dml_ips_qty_over_11,False
phd_qty_1d,False
phcpf_count_dml_90d,False
ph_amt_750_rhr_90d,False
phtc_qty_installments_12_7d,False
ph_qty_ria_90d,False
phcpf_amt_50_bf_90d,False
nmdml_ips_qty_5,False
ph_tcs_imp_7d,False
ctx_payment_hour_cos,False
ph_amt_750_ro_30d,False
dml_ua_is_win_nt,True
phtc_amt_500_rhr_90d,False
bin_var_app_amt_fpdv_2d_30d,False
phtc_amt_50_rcfa_1d,False
fl_buy_doc_blc_2d,False
phcpf_avg_amount_12h,False
phcpf_qty_7d,False
fl_np_name_7d,False
bin_ib_debit_card,False
phcpf_count_cc_new_1d,False
vop_ratio_approved_amount_7d_30d,False
phtc_amt_150_ip_o_60d,True
bin_ib_citizens,True
ctx_receiver_id_cbk_amount_70,True
ph_hap_user_65d,False
phcpf_amt_300_ip_prm_7d,False
phd_dist_user_same_collector_1h,False
phcpf_amt_50_ip_o_30d,True
vop_rej_hrisk_qty_3d,False
bin_ib_naranja,True
fl_wit_cust_grl_30d,False
phcpf_amt_750_ref_1d,False
phcpf_amt_1d,False
ctx_is_cartera_asesorada,True
vop_ratio_accmny_qty_7d,False
ph_avg_amount_12h,False
phtc_dist_dml_new_user_no_free_pass_dml_same_collector_15d,False
ph_qty_1d,False
phd_amt_4h,False
ph_qty_15d,False
ph_qty_ip_prm_1d,False
vop_ref_amount_30d,False
bin_ib_santander_rio,False
phd_canc_amount_1h,False
ph_summary_1d,False
phcpf_amt_rcfa_30d,False
growth_rate_1h_od_30d,False
phtc_amt_25_ro_7d,False
phcpf_amt_300_cbk_1d,True
phtc_qty_installments_1_1d,False
phcpf_amt_300_ro_1d,False
phtc_amt_ip_o_90d,True
fl_sn_c_p_2d,True
phtc_amt_ip_prm_90d,False
fl_p_doc_2d,False
ctx_marketplace_id_mp-mkt-7579466969953765,True
bin_var_app_qty_nd_2d_7d,False
fl_hap_tc_50d,False
phtc_qty_6h,False
ph_count_cc_type_1h,False
ph_amt_500_app_acc_30d,False
phcpf_tcs_c_90d,False
remedy_has_call_center,False
ctx_receiver_id_196384273,True
phtc_count_users_new_dev_4h,False
fl_pay_device_fraud_90d,False
phtc_amt_50_ip_o_60d,True
fl_hap_device_70d,False
fl_buy_doc_grl,False
ph_rate_amt_new_dml_15d_30d,False
ph_qty_shipping_cost_7d,False
dml_age_since_last_updated_less_300,False
ph_amt_c_1d,False
fl_list_doc_grl_2d,True
ae_last_updated,False
ph_qty_same_rec_rate_1h_1d,False
phcpf_amt_750_bf_1d,True
phtc_qty_same_collector_rate_1d_15d,False
fl_doc_ato_15d,True
phtc_qty_new_dml_recharge_12h,False
ph_amt_same_collector_12h,False
ctx_is_tuesday,False
phphone_qty_ria_1d,False
phphone_count_senders_1d,False
ph_amt_150_ro_7d,False
ph_tcs_imp_30d,False
pr_tpv_envio_dinero_7d_total,False
pr_tpv_servicio_7d_mt,False
phcpf_amt_300_imp_1d,True
fl_sn_c_p,True
fl_doc_fraud_90d,False
phcpf_tcs_ro_15d,False
ctx_marketplace_id_mp-mkt-5529083946913939,True
phd_amt_15m,False
ph_count_cc_type_7d,False
fl_gp_cc_b_90d,True
phtc_amt_150_ip_o_1d,True
cl_phone_changes_qty_30d,False
ph_dist_tc_new_dml_same_collector_1h,False
nmdml_m_motorola,False
ctx_user_balance_dol_amount_log,True
ph_qty_round_1d,False
ctx_shipping_ratio,True
ph_qty_mkp_mp-mkt-3498004374981521,True
fl_list_device_grl_2d,True
ph_fcc_device_ml_null_12h,False
phtc_amt_12h,False
fl_gp_cc_b_2d,True
ph_amt_rec_app_15d,False
nmdml_is_ipod_ios,True
phd_dist_tcs_90d,False
ctx_client_id_362691191725517,True
ctx_receiver_id_242451723,True
ctx_receiver_id_travel_agencies_2,True
fl_list_doc_blc_2d,False
pr_tpn_online_7d_mt,False
growth_rate_1h_oc_2d,False
chn_avg_distance_low_100,False
phtc_dist_doc_new_15d,False
bin_ib_bs_as,True
phcpf_amt_bf_30d,False
ph_qty_rcfa_7d,False
ctx_marketplace_id_mshops_mlb,True
ph_dist_dml_no_free_pass_tc_same_collector_1h,True
vop_ratio_digcry_app_qty_7d,False
fl_cta_fraud_2d,True
ctx_client_id_4049700558036222,True
phcpf_fcc_device_ml_null_90d,False
phtc_amt_50_cbk_7d,True
cl_address_changes_qty_6h,False
fl_pay_cust_blc_7d,False
nmdml_resolution_540x888,False
bin_ib_chaco,True
bin_ib_nu_pagamentos,True
phphone_qty_rcfa_1d,False
bin_ib_interbank,True
phd_dist_tc_no_free_pass_user_same_collector_1d,False
phtc_qty_ip_o_60d,True
phd_rej_amount_new_60d,False
ph_amt_same_rec_rate_12h_15d,False
phd_approv_qty_30m,False
phtc_qty_ip_o_1d,True
fl_doc_ato_7d,True
phcpf_amt_150_bf_15d,False
bin_var_amt_nd_7d_30d,False
phcpf_amt_50_c_15d,False
ctx_receiver_id_221821398,True
phphone_tcs_bf_7d,False
ph_amt_50_app_acc_7d,False
phd_qty_app_same_collector_12h,False
dml_os_mac_os,True
phcpf_tcs_cbp_30d,False
ph_notebook_1d,False
phcpf_amt_150_ro_90d,False
chn_min_distance_low_50,False
ctx_receiver_id_travel_agencies_5,True
phtc_amt_150_rcfa_60d,False
bin_var_qty_2d_7d,False
phcpf_amt_750_ip_prm_90d,True
phtc_amt_1000_ip_o_60d,True
ctx_receiver_id_388244806,True
phcpf_amt_50_rhr_15d,False
fl_sell_doc_blc_30d,False
ph_amt_500_ria_90d,False
fl_wit_cust_blc_30d,False
ctx_ind_cloncom,True
phcpf_count_cc_type_30d,False
phcpf_amt_imp_1d,False
ph_amt_150_cbk_30d,True
ctx_receiver_id_cbk_amount_40,True
phtc_count_users_same_seller_7d,False
ph_amt_150_rcfa_30d,False
ph_dist_tc_same_collector_15d,False
ph_amount_qty_older_70d,False
chn_max_distance,False
pr_tpn_recarga_1d_total,True
bin_var_qty_fpdv_7d_30d,False
phcpf_amt_50_bf_15d,False
ph_amt_500_ip_prm_7d,True
phtc_qty_dist_new_dml_no_free_pass_user_1d,False
fl_pay_cta_fraud_7d,True
phcpf_qty_same_collector_15d,False
phcpf_count_cc_1h,False
ctx_item_cond_new,True
fl_sell_device_grl_90d,False
phcpf_amt_50_app_acc_7d,False
nmdml_resolution_null,True
phd_rhr_amount_7d,False
bin_var_app_amt_7d_30d,False
phcpf_log_veloc_1h,False
phd_approv_qty_60d,False
phd_qty_new_user_same_collector_15d,False
phtc_qty_4h,False
fl_gp_c_p,True
bin_var_qty_nu_2d_7d,False
ctx_receiver_id_high_risk_binary_bus_tickets,True
phtc_amt_150_cbk_30d,True
phtc_qty_installments_2_30d,False
dml_os_android,False
phd_amt_new_user_recharge_rate_1d_90d,False
ctx_receiver_id_tickets_6,True
phd_dist_tc_recharge_90d,False
phcpf_amt_ria_30d,False
dml_ua_is_macintosh,True
ph_tcs_rhr_30d,False
ph_amt_1000_rcfa_30d,False
vop_ratio_approved_amount_3d,False
phcpf_amt_300_rcfa_30d,False
ph_amt_rate_1h_12h,False
phtc_amt_new_user_recharge_rate_1d_15d,False
ph_qty_cbk_60d,False
fl_np_zip_code_2d,True
phtc_qty_cbk_7d,True
phd_amt_new_user_recharge_rate_1h_15d,False
phd_op_pmwdmth_id_7d,False
ctx_receiver_id_cbk_avg_amount_50,True
nmdml_pago_upd_15dto30d,False
dml_ua_is_android,False
phd_qty_new_user_recharge_90d,False
bin_var_r_new_device_30d,False
ph_qty_installments_5_7d,False
phcpf_amt_300_ro_90d,False
phtc_amt_ip_prm_60d,False
fl_hap_tc_70d,False
phtc_dist_dml_same_collector_90d,False
ctx_pm_id_is_cencosud_deriv,True
phphone_tcs_rcfa_90d,False
phtc_qty_dist_user_no_free_pass_user_90d,False
phcpf_amt_300_bf_30d,False
phphone_tcs_ro_7d,False
ph_tcs_cbk_90d,False
phd_amt_new_user_same_collector_rate_1h_15d,False
bin_var_amt_7d_30d,False
phtc_qty_installments_1_90d,False
phtc_qty_ip_prm_90d,False
crosses_qty_1h_oc_fraud_maybe_user_count,False
vop_ratio_ref_amount_90d,False
phcpf_tcs_rhr_60d,False
fl_zc_rz_p_7d,True
ph_amt_150_rhr_7d,False
ctx_client_id_5154663158944122,True
phtc_amt_new_user_recharge_rate_15d_90d,False
crosses_qty_1h_oc_user_count,False
vop_approv_amount_af_dc_90d,False
phtc_amt_new_dml_recharge_rate_1h_15d,False
vcl_is_missing,False
phcpf_qty_app_acc_1d,False
ctx_client_id_6347024100269307,True
ph_dist_tc_no_free_pass_dml_recharge_1h,False
ctx_receiver_id_coupons_3,True
phtc_amt_new_dml_same_collector_15d,False
nmdml_model_d101ap,False
phd_approv_qty_1d,False
